################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1225093611286032E+00 a      2627     1    25     2    17
 -2.7086338944325383E-01 a      2628     1    25     2    18
 -1.2662649525772407E+00 a      2629     1    25     2    19
  2.5818888904329218E-01 a      2630     1    25     2    20
  4.6572436338010831E-01 a      2631     1    25     2    21
 -1.7241866551702317E-02 a      2632     1    25     2    22
  1.1128807160755441E+00 a      2633     1    25     2    23
 -8.8054488343607962E-02 a      2634     1    25     2    24
  1.1170348912852728E+00 a      2635     1    25     2    25
 -5.3271438586659703E-01 a      2636     1    25     2    26
  2.0989874833363298E+00 a      2637     1    25     2    27
  2.9574260973355287E-02 a      2638     1    25     2    28
 -1.5229834220529594E+00 a      2639     1    25     2    29
  8.6428718840150598E-01 a      2640     1    25     2    30
 -1.5375470895700338E+00 a      2641     1    26     2     1
  1.6482329805905849E-01 a      2642     1    26     2     2
 -9.0917264591216088E-02 a      2643     1    26     2     3
 -1.0844072475334372E+00 a      2644     1    26     2     4
  1.1276061851807269E-01 a      2645     1    26     2     5
  5.7203774378296506E-03 a      2646     1    26     2     6
  7.9719227125439635E-02 a      2647     1    26     2     7
 -8.2295271997213826E-01 a      2648     1    26     2     8
 -6.8256490326966535E-01 a      2649     1    26     2     9
  2.3907244662224225E+00 a      2650     1    26     2    10
 -6.9254786217650710E-01 a      2651     1    26     2    11
 -1.1286756989820927E+00 a      2652     1    26     2    12
  1.6596009267275366E-01 a      2653     1    26     2    13
 -7.4510665151026135E-03 a      2654     1    26     2    14
 -1.9392482266126749E+00 a      2655     1    26     2    15
  1.9491944399046107E-01 a      2656     1    26     2    16
  2.6619418215450047E-01 a      2657     1    26     2    17
  2.4584261303557762E+00 a      2658     1    26     2    18
  2.1204296005891951E-01 a      2659     1    26     2    19
 -6.9099263091847496E-02 a      2660     1    26     2    20
 -3.4892460386605277E+00 a      2661     1    26     2    21
  2.3069166288809481E-01 a      2662     1    26     2    22
 -3.3725386526634904E-01 a      2663     1    26     2    23
  1.8742046851092242E+00 a      2664     1    26     2    24
 -8.7907777622795524E-01 a      2665     1    26     2    25
  1.4640935738316241E-01 a      2666     1    26     2    26
 -6.8100273708612380E-01 a      2667     1    26     2    27
 -9.3259099687854852E-01 a      2668     1    26     2    28
 -2.1472808604562155E+00 a      2669     1    26     2    29
 -1.7842775293944976E-01 a      2670     1    26     2    30
 -2.6671771330090177E+00 a      2671     1    27     2     1
  2.2581976635295318E+00 a      2672     1    27     2     2
 -1.1667435944379370E-02 a      2673     1    27     2     3
 -1.1127428746464454E+00 a      2674     1    27     2     4
  7.4986591167753261E-02 a      2675     1    27     2     5
 -6.7762581895575477E-02 a      2676     1    27     2     6
 -1.6299100995026123E+00 a      2677     1    27     2     7
  8.9200913600604093E-01 a      2678     1    27     2     8
  2.9842740704600318E-01 a      2679     1    27     2     9
  8.7566455651732888E-01 a      2680     1    27     2    10
 -1.9300840423363627E-01 a      2681     1    27     2    11
  1.9405847014729121E+00 a      2682     1    27     2    12
  1.5047991045481166E+00 a      2683     1    27     2    13
 -8.4249558235760275E-02 a      2684     1    27     2    14
  1.2742335825766395E+00 a      2685     1    27     2    15
  7.0706224469009216E-01 a      2686     1    27     2    16
 -4.9567280008443998E-01 a      2687     1    27     2    17
  4.1597345164469424E-01 a      2688     1    27     2    18
  1.8803213053232568E+00 a      2689     1    27     2    19
  1.0410752854196165E-01 a      2690     1    27     2    20
  2.5628171165784894E+00 a      2691     1    27     2    21
  4.1608841688053330E-02 a      2692     1    27     2    22
  7.4097110040213643E-01 a      2693     1    27     2    23
  2.4334986503113525E+00 a      2694     1    27     2    24
  1.1737661169373066E+00 a      2695     1    27     2    25
  1.9078107413815806E-01 a      2696     1    27     2    26
  9.7833890032664572E-02 a      2697     1    27     2    27
 -6.9485630248411423E-01 a      2698     1    27     2    28
  2.5788281307654315E-01 a      2699     1    27     2    29
  4.7748722545353600E-01 a      2700     1    27     2    30
 -2.9793923533607534E+00 a      2701     1    28     2     1
 -1.3208779977501190E+00 a      2702     1    28     2     2
 -2.5885471293336484E-02 a      2703     1    28     2     3
  1.3723940072291374E+00 a      2704     1    28     2     4
  1.1856565231466003E-01 a      2705     1    28     2     5
 -4.6776313873579778E-02 a      2706     1    28     2     6
 -2.7236326281917494E-02 a      2707     1    28     2     7
  1.2142262693725951E+00 a      2708     1    28     2     8
 -6.4276865092949476E-01 a      2709     1    28     2     9
 -4.6658762275592613E-01 a      2710     1    28     2    10
  4.0553974211848148E-01 a      2711     1    28     2    11
 -4.8086635760936541E-01 a      2712     1    28     2    12
 -1.1155581094571725E-03 a      2713     1    28     2    13
 -7.9715776937484453E-02 a      2714     1    28     2    14
  1.9749203113664511E+00 a      2715     1    28     2    15
 -1.1633395128620576E+00 a      2716     1    28     2    16
 -1.8010400030278872E-01 a      2717     1    28     2    17
  8.7575833128316893E-01 a      2718     1    28     2    18
  1.5585952513343970E+00 a      2719     1    28     2    19
 -2.5204171862250536E-02 a      2720     1    28     2    20
  2.7950709628090054E+00 a      2721     1    28     2    21
 -1.0143508863182683E-01 a      2722     1    28     2    22
 -6.0693639293420265E-01 a      2723     1    28     2    23
  1.1159592108151439E+00 a      2724     1    28     2    24
  3.5752643619987617E-01 a      2725     1    28     2    25
 -1.9156281802838840E-01 a      2726     1    28     2    26
 -3.0441587862646684E+00 a      2727     1    28     2    27
  1.6425867036260255E-01 a      2728     1    28     2    28
  4.4107463841357962E-02 a      2729     1    28     2    29
  1.1944197461500543E+00 a      2730     1    28     2    30
 -9.2149827878187929E-01 a      2731     1    29     2     1
 -1.8326914800932661E+00 a      2732     1    29     2     2
  4.5134310906222837E-02 a      2733     1    29     2     3
 -2.6741405773891647E-01 a      2734     1    29     2     4
  3.3538322973137490E-02 a      2735     1    29     2     5
  9.3942153600302350E-02 a      2736     1    29     2     6
  2.0636241568118122E-02 a      2737     1    29     2     7
  7.7299658274284933E-01 a      2738     1    29     2     8
 -2.1908993954462153E+00 a      2739     1    29     2     9
 -2.5494588973837793E+00 a      2740     1    29     2    10
  1.0093905807616450E+00 a      2741     1    29     2    11
  8.4080919366789009E-01 a      2742     1    29     2    12
  3.1942792190242475E-01 a      2743     1    29     2    13
 -5.3446969881997035E-02 a      2744     1    29     2    14
  1.5095647796853013E+00 a      2745     1    29     2    15
  7.2404668042357267E-01 a      2746     1    29     2    16
  4.0843250505284079E-01 a      2747     1    29     2    17
  7.7177990821518105E-01 a      2748     1    29     2    18
  9.1471503729546710E-01 a      2749     1    29     2    19
 -5.5104663022793252E-02 a      2750     1    29     2    20
 -3.4484181856765694E-01 a      2751     1    29     2    21
  4.0837219716433740E-02 a      2752     1    29     2    22
  3.7828768939545498E-01 a      2753     1    29     2    23
 -1.1283896647391675E-01 a      2754     1    29     2    24
  9.1642757544600928E-01 a      2755     1    29     2    25
  1.0371355735385831E-02 a      2756     1    29     2    26
 -5.6773845686229618E-01 a      2757     1    29     2    27
  2.3938647699610352E-01 a      2758     1    29     2    28
 -6.7353364256125325E-01 a      2759     1    29     2    29
 -3.7875253803586834E-01 a      2760     1    29     2    30
 -3.5691421591747767E+00 a      2761     1    30     2     1
  5.3327706220647597E+00 a      2762     1    30     2     2
 -3.5075467702900609E-01 a      2763     1    30     2     3
  3.4697235177293617E-01 a      2764     1    30     2     4
  4.2478985778338807E-01 a      2765     1    30     2     5
  8.0055355306228274E-02 a      2766     1    30     2     6
 -5.8339676319788680E-01 a      2767     1    30     2     7
  2.4127865159473765E+00 a      2768     1    30     2     8
  2.7531856951705755E+00 a      2769     1    30     2     9
  1.1084864460642216E+00 a      2770     1    30     2    10
  1.2773195359151157E-01 a      2771     1    30     2    11
 -1.9665929633662953E+00 a      2772     1    30     2    12
  3.8288957651205147E-01 a      2773     1    30     2    13
  2.3075156527768820E-01 a      2774     1    30     2    14
 -3.5295658827276042E+00 a      2775     1    30     2    15
 -2.4806471782287112E+00 a      2776     1    30     2    16
 -2.2483720138052083E+00 a      2777     1    30     2    17
  2.6367598153814771E+00 a      2778     1    30     2    18
  2.0978430663864205E+00 a      2779     1    30     2    19
  5.2312970335834208E-01 a      2780     1    30     2    20
 -2.3286535668984334E-01 a      2781     1    30     2    21
 -1.9982444948911612E-01 a      2782     1    30     2    22
 -1.3213902665125437E+00 a      2783     1    30     2    23
  2.9339033432999697E+00 a      2784     1    30     2    24
 -7.0659175464997281E-01 a      2785     1    30     2    25
 -1.6503463132908469E+00 a      2786     1    30     2    26
  7.0821769107219168E-01 a      2787     1    30     2    27
 -4.7835093946454403E+00 a      2788     1    30     2    28
  1.0771844918241438E+00 a      2789     1    30     2    29
  3.3567697170053354E+00 a      2790     1    30     2    30
 -2.2948803923968999E-01 b      2791     2     1
 -4.1695798307041150E+00 b      2792     2     2
 -3.7859144512952186E-01 b      2793     2     3
  1.0218825325876855E+00 b      2794     2     4
  2.3620104947833051E-01 b      2795     2     5
  5.7225066239267963E-01 b      2796     2     6
 -2.4901786237835291E+00 b      2797     2     7
 -2.3433853336493141E-01 b      2798     2     8
 -1.5601738112202646E+00 b      2799     2     9
  4.4335487182757607E+00 b      2800     2    10
 -1.1251722586116524E+00 b      2801     2    11
  3.7366264477240678E+00 b      2802     2    12
  1.3080094367263670E+00 b      2803     2    13
  3.2536287377547934E-02 b      2804     2    14
  4.7910772594381434E+00 b      2805     2    15
  2.3424905696418392E+00 b      2806     2    16
  1.1945758443247256E+00 b      2807     2    17
  9.4507676371555949E-01 b      2808     2    18
 -1.0543734083360359E+00 b      2809     2    19
 -6.9356541399194105E-01 b      2810     2    20
  2.0717611414615675E+01 b      2811     2    21
 -3.7406071767973803E-01 b      2812     2    22
  2.6847440064771364E+00 b      2813     2    23
 -1.4691410116158767E+00 b      2814     2    24
  1.2491401358197109E-01 b      2815     2    25
  5.0673604491142188E-01 b      2816     2    26
 -3.6007873679048474E-01 b      2817     2    27
 -1.0521695348342104E+00 b      2818     2    28
  1.8281918646026090E+00 b      2819     2    29
 -3.5758202158698369E+00 b      2820     2    30
  2.3523724488434599E-03 a      2821     2     1     3     1
  1.3708550617040003E-04 a      2822     2     2     3     1
  1.9451647157398910E-01 a      2823     2     3     3     1
  1.8295956568915078E-03 a      2824     2     4     3     1
 -2.5338245518914154E-01 a      2825     2     5     3     1
 -3.4074385550034053E-01 a      2826     2     6     3     1
  2.9079630848793130E+00 a      2827     2     7     3     1
 -8.4147742113822570E-03 a      2828     2     8     3     1
  6.4520512106684439E-03 a      2829     2     9     3     1
  5.7748789398289523E-03 a      2830     2    10     3     1
 -2.8114188984016326E-03 a      2831     2    11     3     1
  2.9589354308019354E-04 a      2832     2    12     3     1
  2.5429570549729934E-04 a      2833     2    13     3     1
 -3.1043654070796206E-01 a      2834     2    14     3     1
 -2.4380178334948923E-03 a      2835     2    15     3     1
 -1.0095429321200643E-03 a      2836     2    16     3     1
  2.6195936587724081E-03 a      2837     2    17     3     1
 -2.3774425519722687E-04 a      2838     2    18     3     1
 -6.9018401580053313E-03 a      2839     2    19     3     1
 -3.2363392508867517E-01 a      2840     2    20     3     1
  3.1406717731232766E-03 a      2841     2    21     3     1
  1.7861578062645600E-01 a      2842     2    22     3     1
 -5.6928772909520878E-03 a      2843     2    23     3     1
  1.3117471345939044E-03 a      2844     2    24     3     1
 -6.1835595319476013E-03 a      2845     2    25     3     1
 -3.3231273667920752E-02 a      2846     2    26     3     1
  8.9698230586790441E-04 a      2847     2    27     3     1
 -2.7423397758855913E-03 a      2848     2    28     3     1
 -4.4516294106214617E-03 a      2849     2    29     3     1
 -1.1580419671205599E-03 a      2850     2    30     3     1
 -4.6796757568280718E+00 b      2851     3     1
